order_id,customer_id,platform_id,warehouse_id,order_date,order_status,payment_method
3277,116,6,7,2023-09-28,Returned,COD
3278,199,6,6,2024-12-12,Shipped,UPI
3279,654,6,8,2023-05-07,Processing,UPI
3280,1317,5,7,2024-03-21,Returned,Debit Card
3281,1190,2,7,2023-12-05,Shipped,UPI
3282,1135,2,4,2023-11-27,Processing,Debit Card
3283,541,6,8,2024-02-10,Processing,UPI
3284,767,6,8,2023-02-20,Cancelled,COD
3285,1422,4,8,2025-03-31,Delivered,Credit Card
3286,501,1,2,2024-07-31,Cancelled,COD
3287,53,5,6,2024-03-18,Shipped,COD
3288,445,2,3,2024-12-07,Processing,Debit Card
3289,436,6,3,2023-08-04,Processing,Debit Card
3290,593,3,1,2023-07-10,Processing,COD
3291,660,2,3,2025-04-15,Shipped,Debit Card
3292,771,5,3,2023-09-22,Cancelled,Debit Card
3293,970,2,3,2023-08-18,Processing,Credit Card
3294,1335,2,1,2023-05-20,Cancelled,COD
3295,45,5,2,2023-09-15,Delivered,UPI
3296,867,5,4,2023-08-22,Cancelled,Credit Card
3297,601,2,4,2023-11-01,Shipped,UPI
3298,1239,5,3,2024-09-14,Delivered,Debit Card
3299,679,3,2,2023-12-03,Returned,Credit Card
3300,260,4,1,2024-03-29,Returned,Debit Card
3301,1165,6,2,2023-07-26,Processing,COD
3302,255,1,1,2025-01-03,Shipped,Credit Card
3303,504,2,3,2023-07-08,Shipped,COD
3304,263,4,8,2024-04-23,Shipped,COD
3305,418,1,7,2025-01-13,Processing,UPI
3306,816,4,5,2025-01-17,Shipped,UPI
3307,908,1,4,2024-07-25,Returned,UPI
3308,488,4,1,2023-12-10,Processing,Credit Card
3309,348,5,5,2023-05-19,Returned,UPI
3310,1491,1,8,2025-03-21,Returned,UPI
3311,271,4,5,2023-01-19,Shipped,Debit Card
3312,752,5,3,2024-03-14,Shipped,Debit Card
3313,283,3,1,2025-05-12,Shipped,COD
3314,29,1,4,2024-12-24,Shipped,COD
3315,1042,6,6,2024-10-11,Shipped,Credit Card
3316,844,6,2,2023-10-17,Processing,Debit Card
3317,548,3,8,2024-10-23,Processing,COD
3318,214,5,4,2024-08-24,Processing,Debit Card
3319,1177,5,5,2025-05-12,Processing,UPI
3320,528,5,7,2023-02-05,Processing,Credit Card
3321,643,1,5,2024-09-03,Cancelled,COD
3322,854,4,5,2023-08-10,Cancelled,COD
3323,456,5,5,2024-01-26,Delivered,COD
3324,207,2,2,2024-11-07,Delivered,Credit Card
3325,1262,3,6,2023-08-22,Returned,UPI
3326,9,6,2,2023-07-06,Shipped,Debit Card
3327,1432,2,3,2023-07-17,Processing,Credit Card
3328,1020,3,3,2025-04-26,Cancelled,Credit Card
3329,815,6,8,2025-02-03,Processing,Debit Card
3330,132,5,3,2023-05-12,Cancelled,Debit Card
3331,1077,6,8,2023-03-01,Returned,Credit Card
3332,139,4,1,2024-01-29,Delivered,COD
3333,1430,6,5,2024-08-12,Returned,Debit Card
3334,627,4,5,2024-02-05,Delivered,Credit Card
3335,1056,4,8,2024-09-30,Returned,Debit Card
3336,395,6,4,2023-01-04,Processing,Debit Card
3337,316,2,7,2025-04-03,Delivered,UPI
3338,1113,1,3,2024-03-03,Delivered,Debit Card
3339,821,2,1,2023-04-12,Shipped,Credit Card
3340,730,3,8,2024-12-01,Processing,Debit Card
3341,569,3,8,2024-11-12,Processing,Debit Card
3342,661,3,6,2024-05-20,Returned,UPI
3343,353,3,8,2024-03-17,Returned,UPI
3344,15,1,7,2024-06-20,Shipped,Credit Card
3345,1068,4,3,2023-10-26,Delivered,Credit Card
3346,147,4,7,2023-12-28,Returned,Credit Card
3347,219,2,3,2023-09-20,Returned,Credit Card
3348,141,5,8,2023-10-31,Delivered,COD
3349,414,2,7,2024-07-01,Shipped,UPI
3350,1050,2,6,2025-04-20,Shipped,UPI
3351,1496,1,8,2023-01-21,Cancelled,Debit Card
3352,398,1,5,2025-04-09,Returned,COD
3353,435,5,7,2023-03-04,Cancelled,UPI
3354,1421,3,1,2024-07-07,Processing,COD
3355,63,5,5,2025-02-03,Delivered,COD
3356,552,6,1,2024-08-20,Shipped,UPI
3357,1244,4,8,2025-06-07,Processing,Debit Card
3358,277,3,6,2023-06-06,Processing,Credit Card
3359,225,2,6,2024-02-03,Processing,Credit Card
3360,1079,1,5,2023-11-22,Delivered,Debit Card
3361,420,3,7,2025-02-08,Shipped,Credit Card
3362,1044,1,6,2024-05-25,Cancelled,Credit Card
3363,1387,1,6,2024-08-21,Processing,UPI
3364,288,6,7,2023-01-02,Cancelled,Credit Card
3365,554,2,1,2025-03-31,Cancelled,UPI
3366,725,5,3,2023-12-07,Processing,Credit Card
3367,1251,1,8,2023-07-15,Returned,COD
3368,84,2,2,2024-07-31,Shipped,Debit Card
3369,965,3,7,2024-04-16,Returned,Credit Card
3370,233,6,5,2023-03-10,Processing,Debit Card
3371,548,6,3,2023-07-26,Delivered,COD
3372,1242,3,7,2024-12-14,Processing,Credit Card
3373,218,5,7,2023-06-12,Cancelled,COD
3374,345,4,1,2025-01-24,Returned,Debit Card
3375,1468,5,5,2023-06-19,Shipped,Debit Card
3376,985,3,4,2023-04-12,Shipped,COD
3377,1434,1,7,2024-02-17,Cancelled,COD
3378,1346,6,2,2024-01-16,Delivered,UPI
3379,960,5,3,2023-10-29,Cancelled,Debit Card
3380,741,3,5,2024-02-29,Processing,UPI
3381,861,2,4,2023-05-17,Shipped,COD
3382,451,6,8,2023-05-02,Shipped,UPI
3383,311,2,4,2024-04-27,Processing,UPI
3384,74,6,7,2023-11-20,Returned,Debit Card
3385,114,6,5,2025-04-09,Shipped,Debit Card
3386,1190,3,5,2023-03-14,Shipped,Debit Card
3387,1017,3,6,2023-07-27,Processing,UPI
3388,1116,5,1,2025-05-13,Shipped,COD
3389,948,5,2,2023-12-28,Processing,UPI
3390,657,4,1,2024-07-25,Processing,Credit Card
3391,757,5,7,2023-06-21,Shipped,COD
3392,1036,3,8,2024-02-25,Cancelled,UPI
3393,319,1,8,2024-02-13,Delivered,COD
3394,488,5,7,2024-11-28,Delivered,COD
3395,235,6,1,2024-10-09,Returned,UPI
3396,1121,5,2,2023-06-08,Processing,Debit Card
3397,1343,1,3,2025-04-15,Delivered,Debit Card
3398,15,4,7,2025-01-02,Processing,UPI
3399,243,1,8,2024-08-23,Cancelled,COD
3400,986,2,3,2024-02-01,Processing,COD
3401,459,3,7,2024-11-08,Returned,Debit Card
3402,95,2,6,2023-02-15,Shipped,Debit Card
3403,672,4,7,2025-06-01,Processing,COD
3404,392,3,6,2024-12-08,Shipped,UPI
3405,998,4,4,2025-01-27,Delivered,COD
3406,1348,2,2,2023-11-27,Returned,Credit Card
3407,1295,1,6,2024-03-26,Delivered,Credit Card
3408,261,6,2,2024-06-21,Shipped,COD
3409,1058,3,5,2023-09-27,Delivered,Credit Card
3410,753,5,4,2023-04-18,Delivered,Credit Card
3411,131,3,8,2023-02-22,Delivered,COD
3412,465,6,6,2025-05-21,Delivered,COD
3413,821,5,8,2023-04-27,Returned,Debit Card
3414,1094,5,2,2025-01-31,Delivered,Debit Card
3415,923,5,8,2024-07-04,Delivered,COD
3416,476,6,5,2025-04-03,Returned,Credit Card
3417,874,5,5,2023-09-27,Shipped,Debit Card
3418,1177,3,1,2025-02-18,Cancelled,Debit Card
3419,1487,4,5,2025-04-13,Delivered,UPI
3420,885,2,3,2024-09-19,Returned,Debit Card
3421,448,4,4,2025-06-08,Delivered,Credit Card
3422,1193,4,6,2024-04-08,Cancelled,COD
3423,1357,4,4,2023-04-17,Processing,Debit Card
3424,1146,6,4,2024-12-28,Delivered,COD
3425,1157,1,6,2024-07-26,Returned,Credit Card
3426,1316,2,4,2023-08-21,Cancelled,Credit Card
3427,186,4,6,2023-03-12,Processing,Credit Card
3428,1284,6,5,2024-07-04,Cancelled,Debit Card
3429,797,1,8,2023-08-01,Returned,Credit Card
3430,788,4,5,2024-02-03,Cancelled,UPI
3431,708,6,6,2024-07-11,Returned,UPI
3432,1285,4,5,2025-01-28,Processing,UPI
3433,870,1,8,2023-01-04,Returned,UPI
3434,331,2,2,2024-06-09,Delivered,Debit Card
3435,1157,5,2,2024-10-23,Returned,UPI
3436,467,3,5,2024-11-14,Shipped,Debit Card
3437,1432,1,5,2025-04-16,Processing,COD
3438,1422,4,8,2023-10-22,Delivered,COD
3439,1212,6,3,2024-07-02,Shipped,Credit Card
3440,1361,6,4,2023-07-26,Delivered,COD
3441,870,6,6,2025-02-06,Delivered,Debit Card
3442,1449,2,2,2024-07-25,Cancelled,Debit Card
3443,773,4,8,2023-05-07,Processing,Debit Card
3444,851,4,7,2023-03-21,Delivered,COD
3445,642,6,7,2023-09-04,Returned,COD
3446,66,2,3,2023-05-17,Cancelled,Credit Card
3447,1257,5,1,2023-03-16,Cancelled,Debit Card
3448,868,5,4,2024-03-07,Shipped,Credit Card
3449,1265,6,1,2023-04-07,Shipped,Debit Card
3450,1259,1,6,2023-06-03,Returned,Credit Card
3451,827,1,5,2023-10-28,Delivered,COD
3452,433,2,6,2023-03-06,Shipped,Credit Card
3453,810,3,7,2023-11-11,Cancelled,Debit Card
3454,108,1,7,2023-09-10,Shipped,COD
3455,778,2,2,2024-08-04,Processing,Credit Card
3456,1317,4,6,2023-12-31,Processing,COD
3457,1310,2,8,2024-12-02,Shipped,Debit Card
3458,539,1,5,2024-09-14,Delivered,UPI
3459,444,5,6,2023-01-03,Cancelled,Credit Card
3460,704,1,4,2025-05-01,Returned,Credit Card
3461,1400,3,7,2024-05-07,Cancelled,COD
3462,1093,5,4,2024-08-09,Delivered,Credit Card
3463,961,2,4,2023-03-09,Returned,Credit Card
3464,566,4,2,2024-01-18,Shipped,Credit Card
3465,1189,2,3,2024-01-02,Delivered,UPI
3466,534,6,8,2024-06-22,Processing,Debit Card
3467,1208,3,4,2023-03-07,Cancelled,UPI
3468,593,1,6,2023-10-20,Cancelled,Debit Card
3469,1015,6,7,2024-03-11,Delivered,COD
3470,107,6,6,2024-05-29,Delivered,UPI
3471,205,6,8,2023-09-07,Delivered,Credit Card
3472,423,5,2,2023-11-29,Delivered,UPI
3473,513,2,7,2024-05-07,Processing,Debit Card
3474,350,6,2,2025-03-30,Delivered,Debit Card
3475,1124,1,8,2023-04-10,Delivered,Debit Card
3476,1293,5,6,2024-03-09,Returned,COD
3477,678,4,1,2024-02-21,Processing,UPI
3478,293,4,4,2023-09-08,Delivered,Credit Card
3479,540,2,4,2023-01-13,Shipped,UPI
3480,109,2,4,2023-02-25,Cancelled,Debit Card
3481,687,6,6,2024-12-13,Delivered,Credit Card
3482,283,2,5,2025-01-28,Delivered,UPI
3483,593,2,1,2024-02-18,Shipped,Debit Card
3484,76,1,6,2023-03-19,Returned,Credit Card
3485,1206,5,3,2023-01-20,Delivered,Debit Card
3486,870,2,4,2025-05-19,Processing,COD
3487,264,2,3,2023-10-12,Delivered,UPI
3488,655,2,3,2023-07-08,Cancelled,UPI
3489,763,4,3,2024-11-01,Delivered,UPI
3490,1359,6,1,2025-05-20,Delivered,UPI
3491,426,3,5,2023-08-03,Cancelled,UPI
3492,395,2,3,2024-01-08,Cancelled,Debit Card
3493,240,2,3,2023-09-07,Processing,Credit Card
3494,688,4,5,2023-12-08,Cancelled,COD
3495,624,2,7,2023-11-02,Returned,Debit Card
3496,877,1,3,2023-09-28,Processing,Debit Card
3497,880,2,5,2023-06-28,Delivered,Credit Card
3498,507,4,8,2024-10-13,Shipped,COD
3499,567,6,6,2023-07-01,Processing,Debit Card
3500,476,3,7,2025-05-04,Delivered,Credit Card
